book_id,title,author,price,stock,category
9780727853417,Exit to Eden,Anne Rampling;Anne Rice,162000,9,Photographers
9780727861153,Desert Heat,Ja Jance;Judith A. Jance,301000,19,Fiction
9780727862426,The Dark City,Max Allan Collins,346000,16,Fiction
9780735611313,Code,Charles Petzold,114000,7,Computers
9780735617223,Writing Secure Code,Michael Howard;David LeBlanc,372000,16,Computers
9780736805995,"The Girlhood Diary of Louisa May Alcott, 1843-1846",Louisa May Alcott,289000,18,Juvenile Nonfiction
9780736903707,"Israel, My Beloved",Kay Arthur,282000,10,Fiction
9780736908160,Living with Passion and Purpose,Elizabeth George,244000,18,Religion
9780736909525,The Rapture,Tim F. LaHaye,210000,8,Religion
9780736910194,Life Management for Busy Women,Elizabeth George,302000,9,Religion
9780736910736,Simple Acts of Faith,Margaret Feinberg,393000,17,Religion
9780736911689,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,174000,10,Religion
9780736913829,Loving God with All Your Mind,Elizabeth George,209000,8,Religion
9780738206363,Perfectly Reasonable Deviations from the Beaten Track,Richard Phillips Feynman,227000,15,Biography & Autobiography
9780738511672,Middlesex Borough,Unknown Author,188000,11,History
9780738519388,Juneau and Sauk Counties,Jacqueline Ann;Sheila Zenk,359000,13,History
9780738528526,Sebastopol,Western Sonoma County Historical Society,270000,8,History
9780738539560,Lake Orion,James E. Ingram;Lori Grove,351000,18,History
9780738544922,Center City Philadelphia in the 19th Century,The Print and Photograph Department of the Library Company of Philadelphia,267000,12,History
9780738546780,Selections from the Oakland Tribune Archives,Annalee Allen,139000,11,History
9780738706122,Book of Nightmares,John Peel,246000,9,Fiction
9780739409558,The Lord of the Rings,Unknown Author,118000,6,Baggins
9780739412534,All the Pretty Horses,Cormac McCarthy,398000,13,Americans
9780739423851,Wizard's Castle,Diana Wynne Jones,215000,9,Fantasy
9780739439708,Time Quartet,Madeleine L'Engle,147000,13,Science fiction
9780739447345,The Christmas Thief,Mary Higgins Clark,352000,17,Christmas stories
9780739461198,Marley and me : love and life with the world's worst dog,John Grogan,337000,14,Labrador retriever
9780739844328,Bill Gates,Sara Barton-Wood,351000,16,Juvenile Nonfiction
9780740720123,Another Day in Paradise,Jim Toomey,315000,16,Humor
9780740721946,Another Day in Cubicle Paradise,Scott Adams,383000,6,Humor
9780742529786,Chomsky on Miseducation,Noam Chomsky,316000,12,Education
9780743202411,A Primate's Memoir,Robert M. Sapolsky,317000,11,Nature
9780743202558,"New Jewish Wedding, Revised",Anita Diamant,186000,10,Reference
9780743203043,Bowling Alone,Robert D. Putnam,231000,17,History
9780743203319,The Blackwater Lightship,Colm Toibin,105000,9,Fiction
9780743203586,The Most Of P.G. Wodehouse,P.G. Wodehouse,254000,18,Fiction
9780743203623,Jeeves And The Tie That Binds,P.G. Wodehouse,259000,17,Fiction
9780743203968,The Body Artist,Don DeLillo,163000,12,Fiction
9780743211482,Not Much Fun,Stuart Y. Silverstein,325000,19,Biography & Autobiography
9780743211994,An Hour Before Daylight,Jimmy Carter,255000,10,Biography & Autobiography
9780743219570,Cover Her Face,P.D. James,206000,11,Fiction
9780743222051,The Skull Beneath the Skin,P. D. James,133000,12,Fiction
9780743222983,Authentic Happiness,Martin E. P. Seligman,396000,15,Psychology
9780743223133,John Adams,David McCullough,334000,8,Biography & Autobiography
9780743223850,Yanks,John Eisenhower,257000,20,History
9780743225083,Man and Boy,Tony Parsons,230000,19,Fiction
9780743226721,Seventeen Seventy-six,David McCullough,139000,19,Biography & Autobiography
9780743227193,President Nixon,Richard Reeves,239000,11,Biography & Autobiography
9780743227445,The Other Boleyn Girl,Philippa Gregory,144000,5,Fiction
9780743231534,Shampoo Planet,Douglas Coupland,245000,14,Fiction
9780743233217,Them,Jon Ronson,283000,12,Political Science
9780743236140,Man and Wife,Tony Parsons,259000,19,Fiction
9780743243780,Teacher Man,Frank McCourt,193000,20,Biography & Autobiography
9780743243803,The Partly Cloudy Patriot,Sarah Vowell,216000,6,History
9780743243827,Will You Miss Me When I'm Gone?,Mark Zwonitzer;Charles Hirshberg,322000,13,Biography & Autobiography
9780743244251,Cosmopolis,Don DeLillo,310000,12,Fiction
9780743244589,Chronicles,Bob Dylan,361000,7,Biography & Autobiography
9780743245920,The Boat of Dreams,Richard Preston,141000,20,Fiction
9780743247542,The Glass Castle,Jeannette Walls,166000,5,Biography & Autobiography
9780743249294,Wideacre,Philippa Gregory,254000,8,Fiction
9780743249300,The Favored Child,Philippa Gregory,271000,8,Fiction
9780743250412,The Master,Colm Toibin,375000,14,Fiction
9780743250443,Generation of Swine,Hunter S. Thompson,266000,5,Biography & Autobiography
9780743250450,The Great Shark Hunt,Hunter S. Thompson,211000,18,Biography & Autobiography
9780743250979,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,130000,11,Self-Help
9780743252218,Sea of Thunder,Evan Thomas,200000,9,History
9780743253970,A Separate Peace,John Knowles,209000,13,Fiction
9780743255486,Plan of Attack,Bob Woodward,230000,14,Political Science
9780743255783,Frankenstein,Mary Wollstonecraft Shelley,381000,14,Fiction
9780743255813,The Scarpetta Collection Volume II,Patricia Cornwell,320000,16,Fiction
9780743255905,The Trial of Queen Caroline,Jane Robins,323000,20,Biography & Autobiography
9780743258074,Benjamin Franklin,Walter Isaacson,216000,8,Biography & Autobiography
9780743260947,The Sleeping Doll,Jeffery Deaver,236000,11,Fiction
9780743261982,Liars and Saints,Maile Meloy,265000,11,Fiction
9780743262170,"Cry, the Beloved Country",Alan Paton,105000,13,Fiction
9780743264730,Einstein,Walter Isaacson,163000,11,Biography & Autobiography
9780743264914,I Heard that Song Before,Mary Higgins Clark,290000,8,Fiction
9780743267748,I'm Too Young To Be Seventy,Judith Viorst,327000,17,Humor
9780743269261,The Virgin's Lover,Philippa Gregory,116000,13,Fiction
9780743269513,The 7 Habits of Highly Effective People,Stephen R. Covey,353000,8,Self-Help
9780743270205,The Organized Student,Donna Goldberg,350000,12,Family & Relationships
9780743270755,Team of Rivals,Doris Kearns Goodwin,130000,16,Biography & Autobiography
9780743270793,Untouchables,Narendra Jadhav,173000,9,Biography & Autobiography
9780743271325,Brokeback Mountain,Annie Proulx,215000,18,Fiction
9780743272094,Love Smart,Dr. Phil McGraw,262000,16,Family & Relationships
9780743272490,The Constant Princess,Philippa Gregory,273000,15,Fiction
9780743272506,The Boleyn Inheritance,Philippa Gregory,279000,9,Fiction
9780743272537,Virgin Earth,Philippa Gregory,376000,19,Fiction
9780743272773,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,288000,5,Self-Help
9780743275033,The Coffin Dancer,Jeffery Deaver,317000,13,Fiction
9780743281591,Diary of a Mistress,Miasha,259000,8,Fiction
9780743284288,Female Chauvinist Pigs,Ariel Levy,306000,16,Social Science
9780743284790,Persian Mirrors,Elaine Sciolino,391000,14,History
9780743284882,Chuck Klosterman IV,Chuck Klosterman,267000,12,Biography & Autobiography
9780743286978,Kissinger,Walter Isaacson,379000,6,Biography & Autobiography
9780743289412,Lisey's Story,Stephen King,400000,17,Fiction
9780743292498,True Evil,Greg Iles,258000,9,Fiction
9780743292542,You On A Diet,M. D. Roizen (Michael F.);Michael F. Roizen,202000,13,Reducing diets
9780743296168,The Good House,Tananarive Due,350000,18,Fiction
9780743297264,Does Anything Eat Wasps?,New Scientist,114000,9,Humor
9780743297301,The SPEED of Trust,Stephen R. Covey;Rebecca R. Merrill,353000,17,Business & Economics
9780743297318,"Look Homeward, Angel",Thomas Wolfe,336000,11,Fiction
9780743406567,Fargo Rock City,Chuck Klosterman,383000,9,Music
9780743410588,Like Shaking Hands With God,Kurt Vonnegut Jr.;Lee Stringer,162000,11,Biography & Autobiography
9780743412629,The Second Time Around,Mary Higgins Clark,116000,14,Fiction
9780743417341,The Inhuman Condition,Clive Barker,305000,9,Fiction
9780743418133,Deck the Halls,Mary Higgins Clark;Carol Higgins Clark,253000,14,Fiction
9780743418263,Music & Silence,Rose Tremain,153000,13,Fiction
9780743418713,Salem Falls,Jodi Picoult,319000,17,Fiction
9780743418720,Perfect Match,Jodi Picoult,316000,17,Fiction
9780743422000,"God Bless You, Dr. Kevorkian",Kurt Vonnegut,302000,8,Fiction
9780743426916,The Diablo: The Black Road,Mel Odom,337000,8,Fiction
9780743426923,The Diablo: The Kingdom of Shadow,Richard A. Knaak,260000,8,Fiction
9780743428675,Black Cat,V. C. Andrews,148000,16,Fiction
9780743428958,Last Man Standing,David Baldacci,318000,11,English fiction
9780743435383,March Upcountry,David Weber;John Ringo,145000,12,Fiction
9780743436502,Roughing It,Mark Twain,343000,6,Fiction
9780743437493,The Shining,Stephen King,307000,12,Fiction
9780743437813,The Vanished Man,Jeffery Deaver,326000,8,Fiction
9780743440745,One More for the Road,Ray Bradbury,180000,16,Fantasy fiction
9780743444040,Double Dealer,Max Allan Collins,195000,14,Fiction
9780743449021,Shooting Stars Omnibus,V.C. Andrews,210000,18,Fiction
9780743449656,Serpent,Clive Cussler;Paul Kemprecos,344000,6,Archaeological expeditions
9780743449670,Shock Wave,Clive Cussler,109000,18,Adventure stories
9780743454148,The Footprints of God,Greg Iles,378000,18,Fiction
9780743454537,My Sister's Keeper,Jodi Picoult,357000,17,Fiction
9780743454551,Vanishing Acts,Jodi Picoult,176000,12,Fiction
9780743456814,Sex and the City,Amy Sohn;Sarah Jessica Parker,130000,10,Fiction
9780743456869,He Sees You When You're Sleeping,Mary Higgins Clark;Carol Higgins Clark,242000,9,Fiction
9780743457620,From Sawdust to Stardust,Terry Lee Rioux,383000,13,Biography & Autobiography
9780743457910,The Honourable Schoolboy,John le Carre,326000,15,Fiction
9780743458191,Changeling,Roger Zelazny,232000,5,Fiction
9780743461511,"Click, Clack, Moo",Doreen Cronin;Betsy Lewin,212000,17,Children's stories
9780743463089,Eight Black Horses,Ed McBain,332000,20,Fiction
9780743464796,Pendulum,Amir D. Aczel,347000,14,Biography & Autobiography
9780743466509,The Price of Pleasure,Kresley Cole,110000,11,Fiction
9780743466523,Fall on Your Knees,Ann-Marie MacDonald,200000,16,Fiction
9780743467544,Homecoming,Christie Golden,210000,15,Fiction
9780743468596,First Things First,Stephen R. Covey,270000,19,Conduct of life
9780743470124,Goodnight Nobody,Jennifer Weiner,178000,7,Fiction
9780743470797,", said the shotgun to the head.",Saul Williams,373000,6,Poetry
9780743471220,The Diablo: The Sin War #1: Birthright,Richard A. Knaak,219000,8,Fiction
9780743471237,Diablo: The Sin War #2: Scales of the Serpent,Blizzard Entertainment,225000,11,Fiction
9780743471329,Diablo: Moon of the Spider,Richard A. Knaak,222000,14,Fiction
9780743474764,The Best of Ray Bradbury,Ray Bradbury,108000,16,Comics & Graphic Novels
9780743477369,Dracula,Bram Stoker,354000,5,Fiction
9780743477543,A Midsummer Night's Dream,William Shakespeare,313000,14,Drama
9780743477550,Othello,William Shakespeare,305000,7,Drama
9780743477567,The Merchant of Venice,William Shakespeare,252000,12,Drama
9780743477888,Undaunted Courage,Stephen E. Ambrose,187000,17,Explorers
9780743480697,The Sea Hunters,Clive Cussler;Craig Dirgo,156000,11,Fiction
9780743480710,Underworld,Greg Cox;Danny McBride,196000,17,Fiction
9780743480727,Blood Enemy,Greg Cox,162000,13,Fiction
9780743482790,Macbeth,William Shakespeare;Dr. Barbara A. Mowat;Paul Werstine,139000,19,Drama
9780743487146,The Languages of Pao,Jack Vance,348000,8,Fiction
9780743487559,The Count of Monte Cristo,Alexandre Dumas;Margaret Brantley,390000,8,Fiction
9780743487566,The Scarlet Letter,Nathaniel Hawthorne;Margaret Brantley,365000,20,Fiction
9780743487696,My Antonia,Willa Cather;Alyssa Harad,302000,18,Fiction
9780743488440,The Notebooks of Lazarus Long,Robert A. Heinlein,260000,12,Fiction
9780743491594,Twisted,Jeffery Deaver,338000,13,Fiction
9780743491686,Star Trek: The Original Series: Crucible: McCoy: Provenance of Shadows,David R. George III,262000,8,Fiction
9780743491693,Star Trek: The Original Series: Crucible: Spock: The Fire and the Rose,David R. George III,317000,16,Fiction
9780743491778,A Star Trek: The Next Generation: Time #7: A Time to Kill,David Mack,365000,20,Fiction
9780743495929,Getting the Love You Want,Harville Hendrix,169000,20,Love
9780743496148,The Manolo Matrix,Julie Kenner,138000,16,Fiction
9780743496162,Never Go Home Again,Shannon Holmes,295000,10,Fiction
9780743498715,Tinker,Wen Spencer,308000,8,Fiction
9780743499095,This Rough Magic,Mercedes Lackey;Eric Flint;Dave Freer,269000,17,Fiction
9780743499262,Irish Girls Are Back in Town,Cecelia Ahern;Patricia Scanlan;Gemma O'Connor;Sarah Webb,395000,20,Fiction
9780743499484,The Dead Yard,Adrian McKinty,266000,6,Fiction
9780744001402,Performance Assessments for Adult Education,Dan Birlew,132000,8,Games & Activities
9780744004410,World of Warcraft Atlas,Brady Games,328000,11,Games
9780744004441,Killer 7 Official Strategy Guide,BradyGames,379000,7,Games
9780744005615,Juiced,Doug Walsh,133000,18,Games
9780744005837,Dragon Quest VIII,Dan Birlew,251000,11,Games
9780744006452,Castlevania,BradyGames (Firm),197000,12,Games
9780744520057,Sir Gawain and the Green Knight,Selina Hastings,159000,15,Arthurian romances
9780744578263,The Sea-thing Child,Russell Hoban,152000,13,Birds
9780744598636,The Judy Moody Mood Journal,Megan McDonald,266000,6,Unknown Category
9780745317885,Propaganda and the Public Mind,David Barsamian;Noam Chomsky,118000,12,Language and languages
9780745622088,Zizek,Sarah Kay,228000,15,Social Science
9780745628479,Political Philosophy: A Beginner's Guide for Students and Politicians,Adam Swift,203000,18,Philosophy
9780745628974,Conversations with Zizek,Slavoj Žižek;Glyn Daly,286000,16,Philosophy
9780745633794,Sociology,Anthony Giddens;Simon Griffiths,369000,9,Social Science
9780745635323,Political Philosophy,Adam Swift,218000,19,Philosophy
9780745950549,The Gifts of the Jews,Thomas Cahill,107000,8,Bible
9780747238904,The Brotherhood of the Rose,David Morrell,103000,8,Unknown Category
9780747252139,Never Far from Nowhere,Andrea Levy,306000,8,Blacks
9780747264866,Millie's Fling,Jill Mansell,200000,7,City girl
9780747266976,Black Evening,David Morrell,344000,19,Short stories
9780747267195,Deep Waters,Barbara Nadel,302000,14,Fiction
9780747267430,Open House,Jill Mansell,384000,8,Humorous fiction
9780747267447,Two's Company,Jill Mansell,327000,12,Fiction
9780747267454,Solo,Jill Mansell,163000,5,Chick lit
9780747267621,Hard Eight,Janet Evanovich,170000,12,Bail bond agents
9780747268468,Kiss,Jill Mansell,335000,8,Female friendship
9780747268475,Sheer Mischief,Jill Mansell,320000,16,Cornwall (England : County)
9780747541608,"The Gashlycrumb Tinies, Or, After the Outing",Edward Gorey,393000,18,American wit and humor
9780747544210,"Easy Riders, Raging Bulls",Peter Biskind,373000,14,Film producers and directors
9780747546245,Harry Potter and the Goblet of Fire,J. K. Rowling,175000,8,Juvenile Fiction
9780747548317,The Turtle Diary,Russell Hoban,268000,20,Fiction
9780747553663,Ransom,Jay McInerney,361000,20,Kyoto (Japan)
9780747553861,Pastoralia,George Saunders,220000,19,Humorous stories
9780747563006,The Botany of Desire,Michael Pollan,225000,15,Social Science
9780747564171,Tuck Everlasting,Natalie Babbitt,270000,7,Aging
9780747566755,The Story of Mr Sommer,Patrick Süskind;Michael Hofmann,140000,13,Fiction
9780747566823,"Super Fast, Out of Control!",Louis Sachar,249000,10,Children's stories
9780747569114,Wayside School Gets a Little Stranger,Louis Sachar,288000,8,Children's stories
9780747569121,Sideways Arithmetic from Wayside School,Louis Sachar,301000,20,Arithmetic
9780747569138,More Sideways Arithmetic from Wayside School,Louis Sachar,181000,14,Arithmetic
9780747572930,A Sound Like Someone Trying Not to Make a Sound,John Irving,267000,8,Bedtime
9780747573623,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,297000,10,England
9780747573647,The Little Friend,Donna Tartt,275000,9,Brothers
9780747574651,Old School,Tobias Wolff,247000,9,Authors
9780747575474,When Harry Met Sally,Nora Ephron,244000,5,Man-woman relationships
9780748702558,Romeo and Juliet,William Shakespeare,166000,11,Drama
9780749305796,How to Develop Self-confidence and Influence People by Public Speaking,Dale Carnegie,229000,11,Confianza en sí mismo
9780749307844,How to Win Friends and Influence People,Dale Carnegie,357000,5,Conduct of life
9780749858520,Little Miss Scary,Adam Hargreaves;Roger Hargreaves,361000,10,Children's stories
9780749858537,Little Miss Bad,Roger Hargreaves,360000,8,Children's stories
9780749919443,Transform Your Life,Diana Cooper,274000,10,Self-Help
9780749934422,Portrait in Death,J. D. Robb;Nora Roberts,140000,5,Dallas
9780750244916,Roald Dahl,Jason Hook,165000,19,Novelists
9780750666008,Brand New Justice,Simon Anholt,374000,14,Business & Economics
